153.711517334 58.943641663
153.935897827 57.520679474
155.197463989 58.391109467
155.04095459 57.949035645
154.823852539 58.655067444
155.830337524 58.995830536
154.676696777 59.037242889
153.331329346 58.548278809
153.857269287 58.022472382
155.122680664 57.32756424
153.855499268 59.013706207
154.047348022 58.400169373
154.97366333 58.28062439
154.438339233 58.253894806
154.509597778 58.190189362
154.039718628 57.579715729
155.768875122 58.200946808
155.647750854 58.753101349
154.804351807 57.505756378
154.543106079 57.291675568
154.803375244 59.167724609
154.887542725 58.628341675
155.446334839 58.046607971
153.737884521 57.471477509
154.189620972 58.141269684
156.065475464 58.084850311
154.091049194 58.049438477
154.500686646 58.498146057
156.138977051 57.739021301
153.96661377 58.564849854
154.628952026 57.488681793
153.715484619 57.781795502
155.595550537 58.860958099
156.249359131 58.228801727
156.137512207 58.648414612
153.915985107 58.170070648
155.663360596 57.680965424
154.953216553 57.30676651
154.900924683 58.903858185
156.025909424 58.549385071
153.045211792 58.358535767
155.990997314 58.338840485
155.413131714 57.285888672
153.248001099 57.991451263
155.680847168 57.305892944
154.409072876 57.624660492
153.24331665 58.546375275
153.452926636 57.796203613
153.299743652 58.740512848
155.810577393 57.485145569
155.068099976 57.363986969
156.572738647 58.19392395
153.73298645 58.460273743
155.823272705 58.636604309
155.412460327 57.956642151
155.539474487 57.40461731
156.170227051 58.00831604
155.281616211 58.399868011
155.56817627 57.692085266
154.376541138 58.894706726
156.144058228 58.446231842
154.793029785 58.597328186
155.45703125 58.488010406
153.997879028 57.667140961
155.32673645 57.760967255
155.657913208 58.294471741
153.15574646 58.413791656
156.108261108 58.55663681
154.192764282 58.116157532
156.292068481 58.808357239
153.376937866 58.291248322
155.171905518 58.941665649
154.449005127 58.343540192
154.628921509 58.14522171
154.181686401 58.268531799
156.288574219 58.668361664
153.295852661 58.512012482
153.505142212 58.320007324
155.974456787 58.368530273
156.385818481 57.781276703
155.775970459 58.944545746
153.631622314 58.796463013
155.508209229 58.928329468
156.106842041 58.746269226
154.626144409 58.470787048
154.536346436 58.025913239
154.464263916 58.589756012
154.270202637 58.992687225
154.096542358 57.572628021
153.263778687 58.528892517
155.075576782 57.778244019
155.87991333 57.795951843
155.845443726 59.016735077
155.163330078 57.380722046
153.359420776 58.481708527
153.500640869 57.900047302
155.491882324 57.550518036
155.804855347 59.080497742
154.862167358 58.726097107
154.728363037 58.994407654
154.284286499 58.480514526
155.187088013 58.158184052
154.038818359 57.830215454
155.24949646 59.147426605
156.484313965 57.898468018
153.88911438 57.36756134
153.839202881 58.850631714
155.295349121 59.032249451
156.164550781 58.522655487
155.327697754 58.735797882
154.05305481 58.209774017
154.756988525 57.504554749
156.540054321 58.495716095
155.592346191 58.690002441
155.003662109 58.235301971
153.07421875 58.041759491
154.426177979 59.025222778
155.874328613 58.58423996
155.483169556 57.268615723
154.801177979 57.446834564
153.603164673 57.698406219
153.937759399 58.611801147
155.793685913 58.443702698
153.58821106 58.921398163
154.221069336 57.638412476
155.303131104 58.077697754
155.901596069 57.821228027
154.057525635 58.337680817
155.121520996 59.138046265
154.828063965 58.87644577
155.100097656 57.561927795
156.492630005 58.220684052
154.262527466 58.296405792
155.199020386 57.779602051
155.454605103 58.851108551
155.097183228 57.729579926
153.997146606 57.495944977
154.470123291 58.859733582
154.689376831 57.738529205
154.164215088 58.315307617
154.716262817 57.352416992
155.139312744 58.141033173
155.80519104 57.460929871
156.060134888 57.567256927
153.844726562 58.337760925
155.702545166 58.201808929
153.583221436 57.792739868
155.877288818 58.284412384
155.89630127 58.403980255
154.710830688 57.238323212
155.243240356 57.862262726
154.981719971 59.123065948
156.495162964 58.676677704
154.256591797 58.061618805
155.356109619 59.090911865
154.469070435 57.755332947
156.623443604 58.082134247
155.577484131 59.11333847
154.940673828 57.408187866
154.98526001 57.880485535
155.352432251 57.303611755
154.820098877 59.201400757
156.606887817 58.410282135
154.778945923 58.034885406
153.502166748 57.778408051
153.653015137 58.83706665
155.365203857 57.589942932
153.158126831 58.218284607
156.235656738 58.16078186
154.511444092 58.428134918
155.952835083 58.193870544
154.64743042 58.119636536
153.93510437 57.697589874
155.589431763 58.840808868
155.509735107 58.198368073
154.477584839 59.015487671
155.882919312 57.44984436
154.888717651 58.844619751
156.41619873 58.058513641
153.805511475 58.525058746
153.652130127 57.457324982
155.080215454 57.704879761
155.44569397 57.533733368
153.707336426 57.641716003
153.592971802 58.461494446
156.45022583 58.735546112
153.106948853 57.991218567
154.609970093 58.935791016
154.788070679 58.905410767
154.566482544 58.321567535
155.520019531 57.64888382
155.75680542 58.460971832
153.345504761 58.41999054
154.646438599 58.930072784
155.370437622 57.34254837
153.451217651 57.865207672
156.462158203 58.308258057
155.788543701 57.913845062
154.710693359 57.776916504
153.139694214 58.132633209
155.209869385 58.343421936
154.939376831 58.479747772
154.8256073 57.673362732
154.269821167 57.593650818
155.978622437 58.155693054
156.129699707 58.234924316
153.249099731 57.770305634
155.298538208 58.201351166
155.629058838 57.987442017
153.885101318 57.891170502
156.106903076 58.160152435
155.633911133 57.412479401
154.553527832 57.391105652
156.267974854 58.719528198
153.469985962 57.558734894
154.04536438 59.037998199
154.112960815 58.563121796
156.312561035 57.74779129
156.083724976 58.12569046
154.891143799 58.00876236
153.274597168 58.129138947
154.639450073 58.598327637
154.582427979 57.441684723
154.667800903 59.124202728
155.788757324 58.751209259
156.057907104 58.917392731
155.001586914 57.237625122
155.364044189 58.649295807
155.578460693 58.766929626
155.707321167 57.490390778
155.585571289 57.548160553
154.239944458 57.386165619
156.260284424 58.392021179
156.079498291 58.396411896
154.654388428 58.374488831
155.360931396 58.160827637
155.981567383 57.767047882
155.154006958 58.282600403
154.677230835 58.102626801
155.411560059 58.855941772
156.287948608 58.217926025
154.442443848 58.705760956
155.26499939 57.437263489
155.75743103 58.37531662
155.043716431 58.259983063
153.269317627 58.364398956
153.23387146 58.266239166
154.905380249 58.932476044
155.259094238 58.678894043
155.09274292 58.413108826
156.061386108 57.442340851
155.736831665 58.801887512
155.823287964 58.316669464
156.113540649 57.459716797
154.519607544 57.937919617
156.533950806 57.936553955
153.571914673 57.737167358
156.390670776 58.541160583
155.269546509 58.626834869
156.078033447 58.295646667
156.363265991 58.310630798
154.393783569 57.811275482
154.937271118 59.0753479
154.277954102 57.994064331
155.467468262 57.596710205
155.017654419 58.800613403
153.747589111 57.827468872
155.506881714 57.34444809
153.426742554 57.574542999
155.968185425 58.962215424
155.834381104 57.610900879
156.066711426 58.441455841
153.541320801 58.183345795
154.002258301 58.474727631
153.654998779 58.660736084
153.596710205 58.342647552
155.594039917 57.877979279
153.639892578 58.179534912
153.593414307 57.998134613
154.486877441 57.53263855
154.529937744 57.754905701
154.583251953 57.619522095
154.001937866 58.63886261
156.037490845 58.733032227
153.413925171 57.762950897
154.615875244 59.09998703
154.690063477 58.290718079
153.940719604 57.741439819
155.472396851 58.279502869
155.372192383 58.841510773
154.795806885 57.750019073
155.6431427 57.334430695
155.696685791 58.338787079
156.539077759 58.206813812
155.033782959 58.190849304
154.230880737 58.633094788
155.856231689 58.101528168
155.210769653 57.591358185
155.773300171 58.83657074
154.2081604 59.114955902
154.441772461 57.594257355
154.231704712 58.677768707
155.102523804 58.471336365
155.180953979 57.487918854
156.554382324 57.828910828
154.105392456 57.377414703
154.558029175 59.138847351
154.340316772 58.432941437
154.710708618 58.776203156
154.520324707 58.070701599
155.614624023 58.568321228
156.096969604 57.686832428
155.928100586 58.432807922
154.64654541 57.216445923
156.365646362 58.181625366
154.87046814 57.604629517
154.74256897 58.629562378
153.317855835 57.852924347
156.305480957 57.77293396
155.806488037 58.853214264
155.217025757 59.081520081
154.941253662 57.360286713
155.884674072 58.339946747
154.233840942 58.204833984
155.704818726 58.114177704
155.114303589 58.836116791
153.971206665 57.880756378
154.337127686 59.137073517
154.108139038 57.835159302
154.385681152 59.11328125
153.978881836 58.78629303
154.004714966 59.050045013
155.786148071 57.816665649
155.15071106 58.002468109
156.234451294 58.830539703
153.635513306 58.391292572
154.57093811 59.053344727
154.508895874 57.276081085
155.365859985 58.962749481
156.074859619 57.889667511
154.726516724 59.149944305
153.959762573 57.368793488
155.046630859 58.65322113
154.659698486 57.663208008
153.629760742 58.335868835
154.069091797 58.983596802
155.750762939 58.998790741
153.955047607 57.428024292
154.19732666 57.606758118
154.922805786 58.081855774
154.427734375 58.790679932
154.421279907 57.727436066
155.054992676 59.00043869
155.898864746 58.30922699
153.752822876 57.65630722
155.229522705 57.930980682
153.888885498 57.75907135
155.346755981 57.819438934
155.855651855 58.749317169
155.274368286 58.877407074
155.781158447 58.708133698
155.28112793 58.34413147
153.780685425 57.8191185
153.373138428 58.316532135
153.894821167 58.213302612
155.495651245 58.578220367
154.383178711 58.667789459
153.794174194 58.59072113
153.603668213 58.728588104
155.43119812 58.893566132
153.232009888 58.588382721
156.384109497 58.210651398
154.919921875 59.023872375
156.123321533 57.843505859
156.647476196 58.271121979
154.991744995 58.991928101
155.243026733 58.277175903
156.258102417 58.180519104
154.433151245 58.756351471
155.467453003 59.098644257
154.216674805 57.273967743
153.042556763 58.200092316
154.187515259 59.072116852
154.821853638 58.051708221
155.697616577 59.043884277
153.821746826 57.640598297
153.780914307 57.706848145
155.895339966 57.549537659
155.26121521 57.635780334
155.366912842 57.77122879
154.780822754 58.35774231
155.277786255 57.947647095
154.339447021 58.777629852
155.443405151 57.684181213
154.80581665 57.471248627
153.879135132 58.132637024
154.50352478 58.535552979
155.215484619 58.473747253
155.227966309 58.321136475
154.63848877 57.775306702
154.172088623 59.124923706
154.387756348 58.385688782
155.30456543 58.94600296
155.035522461 57.882965088
154.461868286 57.349853516
156.740325928 58.082939148
154.274307251 57.318824768
154.393783569 57.246376038
155.276184082 57.569740295
154.740127563 58.276256561
156.592483521 57.899688721
155.686096191 58.26713562
153.031768799 58.063697815
156.527297974 58.328079224
154.43397522 58.882091522
154.017105103 58.593479156
153.396148682 57.629005432
155.213897705 58.212436676
153.71585083 57.855804443
155.606689453 57.62053299
156.472396851 58.474334717
153.871047974 57.79957962
153.813461304 58.157981873
156.250274658 58.891838074
154.727630615 57.489135742
155.299606323 58.988670349
156.6512146 58.368553162
155.895095825 57.385025024
153.677459717 58.291751862
156.200500488 57.853374481
153.072021484 57.93346405
155.861724854 57.506622314
154.816635132 58.126667023
154.644042969 57.331497192
154.274291992 58.36605835
156.236816406 57.800430298
155.293304443 58.738822937
154.60987854 57.82447052
155.067245483 58.820812225
154.964492798 58.975666046
153.991439819 57.595539093
156.191864014 58.803874969
153.481155396 58.373733521
154.901290894 58.804981232
153.066818237 58.464427948
154.895935059 57.777671814
156.12840271 57.512336731
153.639511108 57.571876526
155.294647217 59.061302185
154.642913818 57.706466675
154.549850464 58.552555084
155.773788452 58.815444946
154.62487793 58.572460175
156.254043579 57.712047577
154.865890503 58.23349762
154.835906982 58.60483551
153.830230713 58.799793243
153.429473877 58.765991211
154.085006714 58.687057495
155.672164917 58.672199249
155.256515503 57.321041107
154.358276367 57.47726059
156.413101196 58.227859497
153.091278076 58.057830811
153.655166626 58.130992889
153.913009644 58.483535767
155.373504639 57.268699646
153.606246948 58.275218964
155.150802612 57.406387329
155.304321289 58.584777832
156.626312256 58.568641663
156.022323608 58.403236389
153.872467041 58.803955078
156.007476807 57.435176849
155.479354858 57.37462616
154.778640747 58.33890152
154.16116333 58.652011871
154.392242432 58.936374664
154.784057617 58.145896912
155.100418091 57.672676086
155.068862915 58.865753174
153.662490845 58.106838226
156.594650269 58.068702698
154.294921875 57.930633545
154.716018677 59.118770599
153.599349976 58.117599487
154.396209717 57.290325165
154.757583618 57.765277863
155.81137085 57.386043549
155.557113647 58.532283783
154.297210693 57.862823486
155.792251587 58.672187805
154.31729126 57.821258545
156.473953247 58.01858902
154.213302612 58.248657227
154.674179077 58.971157074
154.259216309 58.429611206
156.015060425 58.433414459
154.98399353 58.92250061
153.339553833 58.706439972
156.10697937 58.260753632
155.797576904 58.069210052
155.540786743 58.573574066
155.98374939 57.974811554
155.562240601 58.019592285
153.394622803 58.359416962
153.710159302 57.458747864
154.503921509 57.808513641
155.580566406 57.32283783
156.160339355 58.39522934
154.080718994 58.289070129
155.296844482 58.374160767
155.731918335 58.838859558
155.45602417 57.488552094
156.201187134 58.141704559
153.421691895 58.383022308
155.27822876 57.413280487
154.39225769 58.276733398
154.36781311 58.852981567
155.017913818 58.978057861
154.814987183 58.424442291
156.274307251 58.264041901
154.760925293 57.251728058
155.475204468 58.614074707
154.412399292 58.478687286
155.99269104 58.585910797
156.561035156 58.396884918
153.440567017 58.785980225
155.690460205 58.709877014
154.527984619 58.337100983
154.175567627 58.34986496
153.511932373 57.811233521
154.412445068 58.598739624
155.027893066 57.438365936
153.68989563 58.140174866
153.776351929 57.551040649
153.525192261 58.401683807
155.613769531 58.310707092
155.424407959 58.756580353
154.556655884 58.460987091
154.10609436 58.661987305
154.962463379 57.341957092
156.360015869 58.455177307
156.3802948 58.506298065
156.353302002 57.6130867
154.094619751 58.426597595
155.432342529 57.834026337
156.621749878 58.117053986
154.959289551 58.076229095
154.047576904 57.535820007
156.132858276 57.654636383
154.330688477 58.349666595
155.784820557 58.342582703
153.989059448 57.73708725
153.896377563 58.295886993
154.010360718 58.797809601
154.620269775 57.361022949
156.242584229 57.545135498
153.469665527 58.428413391
156.181427002 58.207164764
156.640655518 57.934318542
154.907669067 57.941040039
154.693115234 58.582954407
155.451904297 57.853809357
154.218978882 58.478221893
155.375961304 58.514690399
154.129165649 57.979042053
154.589706421 57.341159821
153.794082642 57.726219177
155.276000977 58.036514282
153.798019409 57.627563477
155.143829346 58.440818787
154.657333374 57.753158569
153.276016235 58.215648651
155.353149414 58.897140503
153.191299438 58.484321594
154.876495361 57.483169556
155.024658203 58.450435638
155.090805054 58.364120483
154.065750122 58.187316895
154.075210571 58.318855286
154.295639038 58.748710632
154.876541138 58.959838867
155.685058594 58.54706192
153.306533813 58.179561615
153.295303345 57.928024292
153.034011841 58.183460236
156.057647705 58.87122345
153.533081055 58.458934784
154.281326294 57.72372818
156.162261963 58.321979523
154.614898682 59.149745941
154.390792847 58.726825714
153.866546631 57.986656189
156.578720093 57.848114014
154.565383911 58.227893829
153.72895813 58.908035278
154.854034424 58.917392731
156.209640503 58.604904175
154.861877441 57.32377243
153.424530029 58.721172333
153.265670776 58.308498383
153.881561279 57.945968628
153.920822144 57.81401062
154.159805298 58.072372437
153.729354858 58.783370972
153.100296021 58.49471283
155.751068115 58.167961121
155.209320068 59.181407928
156.705291748 58.242767334
153.841720581 58.139499664
154.740371704 58.314659119
155.147201538 57.736118317
154.606155396 57.873645782
154.725585938 58.678501129
155.155548096 57.789936066
154.570083618 58.010490417
153.694000244 57.486282349
154.478683472 58.704399109
155.418701172 58.811038971
154.729003906 57.800071716
154.962249756 58.128997803
155.211074829 57.696170807
154.497817993 59.100261688
156.116104126 58.057922363
153.261169434 58.423122406
153.578613281 58.250278473
156.306976318 57.693710327
153.738327026 58.094921112
154.562911987 58.955966949
156.327255249 58.569351196
155.780181885 58.779327393
154.185897827 58.858142853
154.205886841 58.838405609
155.82359314 58.057086945
153.501785278 58.044559479
154.976089478 57.274097443
155.367904663 57.900203705
155.385818481 57.837093353
153.727966309 57.74603653
153.272384644 57.860584259
153.339813232 58.041950226
155.691650391 58.96869278
155.31149292 58.895637512
153.717041016 58.848941803
154.696792603 57.653343201
153.507095337 57.60602951
155.918212891 58.3346138
154.574066162 57.812328339
154.001663208 58.103782654
155.189987183 57.527786255
154.498504639 58.755283356
153.121734619 58.453414917
155.019256592 58.041259766
155.098983765 57.611938477
154.627883911 57.725608826
154.958862305 59.182041168
154.576263428 57.408740997
156.706451416 58.455257416
153.1146698 58.326812744
155.774246216 57.450382233
154.157043457 59.044025421
155.524154663 57.567123413
153.554702759 58.870262146
153.146728516 57.867881775
155.276153564 58.657112122
155.155166626 58.110656738
155.399932861 59.002883911
156.0209198 58.789928436
154.571517944 57.653652191
154.249679565 58.693946838
155.633758545 58.838302612
153.761871338 58.23197937
155.369689941 58.695949554
155.030105591 58.003925323
156.608276367 58.589530945
156.292526245 58.452827454
155.765869141 57.689014435
155.448669434 59.153343201
154.680725098 59.007804871
155.974212646 57.632865906
154.396179199 58.800132751
153.816452026 57.692317963
153.498626709 58.343650818
155.262207031 58.177326202
154.097717285 58.407016754
155.611068726 58.184688568
153.238067627 58.197528839
155.171615601 59.061477661
154.178436279 58.492031097
154.626098633 58.996238708
155.49861145 58.37059021
156.218612671 58.06218338
153.545455933 58.436508179
153.238052368 58.034603119
154.667251587 57.590877533
155.808944702 58.162189484
155.123825073 57.848903656
154.103118896 58.155857086
153.360717773 58.617805481
153.474594116 58.092498779
155.999908447 58.228977203
154.175415039 58.052253723
153.410140991 58.746803284
153.107772827 58.373062134
153.822479248 57.386569977
153.284179688 58.280872345
155.65486145 57.615905762
156.447097778 58.205635071
155.869781494 57.71263504
155.059020996 59.04504776
153.745605469 58.609985352
155.699996948 57.412483215
153.802474976 57.656509399
154.93460083 57.452835083
153.957244873 58.692909241
155.077407837 58.717079163
154.911987305 57.282230377
154.165359497 57.379486084
154.638534546 58.904651642
154.917739868 59.104103088
155.427017212 57.576129913
156.655395508 58.531402588
155.995010376 57.788169861
155.589797974 57.387458801
154.015197754 58.864837646
156.419433594 58.009777069
155.83190918 57.415710449
153.451309204 58.029060364
153.731658936 57.881156921
154.80708313 58.330165863
